index,psnr,ssim
0.0,16.739176289729542,0.5409608483314514
1.0,22.541779884430696,0.7299196720123291
2.0,27.27391087246898,0.7684968113899231
3.0,26.23827068769345,0.7624463438987732
4.0,26.532104556435048,0.7749044299125671
5.0,26.41605909089792,0.7933055758476257
6.0,27.88293817795435,0.7998812198638916
7.0,27.05206963967768,0.7622280120849609
8.0,22.122730660337346,0.5977738499641418
9.0,23.15985840709959,0.6411631107330322
10.0,22.945949775807037,0.645593523979187
11.0,24.544034627959277,0.6899921298027039
12.0,26.10085876081124,0.7335834503173828
13.0,25.559808144749706,0.7238249182701111
14.0,20.182333607107243,0.5090141892433167
15.0,20.750091115454687,0.5517343878746033
16.0,21.69005717158983,0.5550751686096191
17.0,21.546269374850432,0.5230789184570312
18.0,21.626708838705216,0.5262482166290283
19.0,21.75172157614273,0.5389452576637268
20.0,28.715520974368417,0.7664769291877747
21.0,28.94332442339774,0.7823667526245117
22.0,26.812336916813738,0.743621826171875
23.0,28.9557652082512,0.7901920676231384
24.0,30.199511299929334,0.820098340511322
25.0,30.106515268089392,0.8331376910209656
26.0,29.655644445127948,0.8281111717224121
27.0,29.642235283048358,0.8248504996299744
28.0,27.806608206730914,0.7321482300758362
29.0,26.29714892646564,0.6773648858070374
30.0,27.195230818630254,0.7203639149665833
31.0,30.563763470786487,0.844637393951416
32.0,27.674647829871475,0.7865187525749207
33.0,26.71627438756279,0.8048178553581238
34.0,26.245802989799145,0.8202064633369446
35.0,25.198550385787172,0.7671970725059509
36.0,25.516313876836655,0.7066666483879089
37.0,26.1450778017255,0.7013551592826843
38.0,25.942727523808905,0.6687244772911072
39.0,24.39297405004288,0.6474192142486572
40.0,24.452087434507163,0.6725675463676453
41.0,26.72713043325429,0.8178233504295349
42.0,26.7662860087002,0.8267194628715515
43.0,26.914792377811573,0.7630219459533691
44.0,27.547633339196583,0.7754541039466858
45.0,26.96166028847738,0.6988999843597412
46.0,25.763664039955042,0.6387905478477478
47.0,24.05120494742296,0.6509315371513367
48.0,25.527149924524597,0.7574818134307861
49.0,26.40668810801166,0.826716959476471
50.0,27.298472101035678,0.8433642387390137
51.0,27.627778130220932,0.8431598544120789
52.0,25.95747495376898,0.85444575548172
53.0,25.601020827947536,0.8281890749931335
54.0,26.057319953258514,0.8066199421882629
55.0,25.709910220718246,0.7927085757255554
56.0,25.151759697500758,0.7666042447090149
57.0,25.18461768224669,0.7676689028739929
58.0,24.96605619022929,0.7625328898429871
59.0,24.8388276454423,0.7381360530853271
60.0,24.639812668847092,0.7309039235115051
61.0,24.210882877322923,0.7343366742134094
62.0,23.699015162368543,0.7371470332145691
63.0,23.660509487745326,0.747868001461029
64.0,24.091209812515345,0.7607765793800354
65.0,24.417970187852195,0.7655858993530273
66.0,24.779011014905738,0.7713351249694824
67.0,24.375345680028914,0.7497014403343201
68.0,23.732596433992622,0.7151603102684021
69.0,24.10267784091726,0.7031517028808594
70.0,26.09742846429622,0.7179648280143738
71.0,23.69192033265523,0.6286370158195496
72.0,23.803859844976067,0.6340294480323792
73.0,25.149842207557043,0.6844766736030579
74.0,24.812960039878092,0.6850144863128662
75.0,25.229426521913503,0.7640342116355896
76.0,23.233428931680976,0.6998682618141174
77.0,22.455892226051333,0.7137505412101746
78.0,21.90055694445581,0.7007487416267395
79.0,21.243200810887007,0.6852998733520508
