new_name,source_name,source_index,laplacian_var,mean,std
frame_00064.jpg,frame_00442.jpg,442,97.05591666073244,144.34958531677873,51.15852249947191
frame_00065.jpg,frame_00443.jpg,443,97.35886997170977,146.22100216475002,53.469310251314
frame_00066.jpg,frame_00444.jpg,444,62.360724144205925,145.73896086546378,53.65891150869582
frame_00067.jpg,frame_00445.jpg,445,32.28825404562056,141.16170055563734,53.445870852368756
frame_00068.jpg,frame_00446.jpg,446,63.08629550701298,136.77682763246145,53.94428684178472
frame_00069.jpg,frame_00447.jpg,447,150.55693237928958,131.05508934364997,51.809958408269274
frame_00070.jpg,frame_00448.jpg,448,96.91225787769889,130.96071687578043,46.36665963262425
frame_00071.jpg,frame_00449.jpg,449,169.1677870012773,139.86199718637025,46.02454962147573
frame_00072.jpg,frame_00450.jpg,450,393.5467459647568,129.7573530614582,48.95569585020417
frame_00073.jpg,frame_00451.jpg,451,295.65024565298233,136.88478567884272,42.75319408936784
frame_00074.jpg,frame_00452.jpg,452,357.5914320587936,136.1962275005044,50.136020709076185
frame_00075.jpg,frame_00453.jpg,453,406.0795041106212,138.77845664774554,49.66569519321914
frame_00076.jpg,frame_00454.jpg,454,216.77276938767525,145.70481697774724,43.396739103873976
frame_00077.jpg,frame_00455.jpg,455,521.6011293642889,150.71379905448953,40.039627048663746
frame_00078.jpg,frame_00456.jpg,456,572.9463010928113,152.72353225041306,40.48332784939515
frame_00079.jpg,frame_00457.jpg,457,608.2640760495711,154.24599085025056,41.23988099733428
frame_00080.jpg,frame_00458.jpg,458,552.3080118670944,154.37664196561482,42.20371756648896
