index,psnr,ssim
0.0,23.31878795555204,0.7790135741233826
1.0,24.738138129734363,0.8144425749778748
2.0,26.52090810466358,0.8281353116035461
3.0,25.824985905732646,0.8304298520088196
4.0,25.293733076237842,0.8228115439414978
5.0,26.996289576882766,0.8374025821685791
6.0,26.62972519456617,0.8066573143005371
7.0,26.946932814345338,0.7876362800598145
8.0,26.606777644131263,0.7723792195320129
9.0,25.593535989954297,0.8003519177436829
10.0,25.111721953219337,0.7849979400634766
11.0,27.267405748857314,0.8377170562744141
12.0,27.43643252889511,0.8506023287773132
13.0,27.388049993686327,0.8414557576179504
14.0,25.960562258287133,0.8111062049865723
15.0,25.8203585711014,0.8171975612640381
16.0,24.536927238929845,0.8049206733703613
17.0,24.160957683824904,0.8082260489463806
18.0,24.603702392659166,0.8085598945617676
19.0,23.815711945920302,0.7816343903541565
20.0,24.73148190548233,0.8077812194824219
21.0,26.131307080073118,0.8458058834075928
22.0,25.379193521803707,0.8277485966682434
23.0,26.425897454872477,0.8441605567932129
24.0,27.115021917901487,0.850599467754364
25.0,26.907889411117843,0.8242877125740051
26.0,27.467914231718545,0.8477764129638672
27.0,28.35335438238317,0.8762990832328796
28.0,29.36889397047505,0.8880499005317688
29.0,30.986616444843147,0.9131309986114502
30.0,31.24197200718976,0.9037268757820129
31.0,29.503931100319317,0.8726827502250671
32.0,28.37772557232945,0.8449466228485107
33.0,28.310555604031073,0.841962993144989
34.0,27.71650182739402,0.833467423915863
35.0,27.918389740979524,0.8438177108764648
36.0,28.20166820840598,0.8476174473762512
37.0,28.08991170087821,0.8575513958930969
38.0,27.84193854727992,0.8548068404197693
39.0,27.15423946894013,0.8441540598869324
40.0,26.002998484088504,0.8365013599395752
41.0,25.569768171420122,0.8355315327644348
42.0,25.720903763205417,0.831395149230957
43.0,25.812184103301767,0.8230358958244324
44.0,25.37612677348953,0.7971558570861816
45.0,25.36328268113301,0.8249563574790955
46.0,24.684054325232015,0.8075553774833679
47.0,25.253328299247904,0.8291857242584229
48.0,24.91411638019293,0.8418099880218506
