index,psnr,ssim
0.0,25.66297702204013,0.8001217842102051
1.0,25.652152737822995,0.8010334968566895
2.0,25.900553074065428,0.8285568356513977
3.0,27.18953690774121,0.8042094111442566
4.0,25.95878704922312,0.7946165204048157
5.0,25.95305518090614,0.7937050461769104
6.0,25.578819356149047,0.7945718169212341
7.0,26.405031537173457,0.8157067894935608
8.0,25.93853704547257,0.8140669465065002
9.0,26.2108332044966,0.8256979584693909
10.0,27.160223779235245,0.8296769261360168
11.0,27.367040045614882,0.8245113492012024
12.0,27.690173244556743,0.806073009967804
13.0,27.71674330011255,0.7450712323188782
14.0,26.945777511695223,0.7232396006584167
15.0,25.489056222316805,0.7122916579246521
16.0,23.39010554620659,0.6640120148658752
17.0,23.182045529341536,0.6846192479133606
18.0,23.164207737638307,0.6721706390380859
19.0,23.19945411552225,0.6581906676292419
20.0,23.422674914332706,0.6565858721733093
21.0,23.388485788428216,0.6636123061180115
22.0,23.04915793224692,0.6630893349647522
23.0,23.336165925295738,0.700908899307251
24.0,23.22449267097651,0.6946477293968201
25.0,22.98280054321369,0.6711521148681641
26.0,23.91213063701982,0.7200244069099426
27.0,24.358389322301086,0.6855668425559998
28.0,24.506197472186702,0.6866753101348877
29.0,24.472979165639288,0.6827767491340637
30.0,23.520744976708503,0.7319062352180481
31.0,24.18700161216887,0.781711757183075
32.0,22.652419305497908,0.7556467056274414
33.0,24.365127896997958,0.7679540514945984
34.0,25.741835434511543,0.8156887888908386
35.0,24.976728002966063,0.7907052636146545
36.0,24.908283575412558,0.7867941856384277
37.0,24.79804344748764,0.7836766839027405
38.0,20.921915577917805,0.6302281618118286
39.0,20.99821842411131,0.6269399523735046
40.0,21.91514693559408,0.570203959941864
41.0,20.300295478302353,0.5021349787712097
42.0,17.411465051702397,0.4825623035430908
43.0,19.16679359154244,0.5454325675964355
44.0,20.765160929869317,0.5697075724601746
45.0,23.06398348733992,0.6327559351921082
46.0,25.0176893414141,0.6807360649108887
47.0,24.137499904503382,0.6729595065116882
48.0,24.604919091889016,0.7577341198921204
49.0,23.695108517393706,0.753995418548584
50.0,23.42487701534461,0.7556650638580322
51.0,23.81197671677534,0.7377805709838867
52.0,23.35758012923869,0.719308614730835
53.0,23.747511469618022,0.7426116466522217
54.0,25.884967362904984,0.8187370300292969
55.0,27.433768830601508,0.8651644587516785
56.0,27.514186070618855,0.8783909678459167
57.0,28.271804371458575,0.8850814700126648
58.0,28.863083064434576,0.8959358334541321
59.0,29.015755607145284,0.8918557167053223
60.0,28.961832985077464,0.8909253478050232
61.0,28.75002611467153,0.8913800120353699
62.0,28.26321676957651,0.8813483715057373
63.0,28.198148535866835,0.8805646300315857
64.0,26.42772147697389,0.8678500056266785
65.0,25.25609989882224,0.8328539729118347
66.0,26.583834666760122,0.8367375731468201
67.0,26.650024466691956,0.8258550763130188
68.0,26.18360912953245,0.8239962458610535
69.0,26.022054317233504,0.7982484698295593
70.0,25.93537333894193,0.7934226989746094
71.0,25.191291394440547,0.734237015247345
72.0,24.8158853985669,0.7072515487670898
73.0,24.86588781742284,0.7037699818611145
74.0,24.394350056096364,0.7106301188468933
75.0,23.198277262775285,0.6382564902305603
76.0,23.352492804746774,0.651444137096405
77.0,24.041630176891328,0.7259889245033264
78.0,24.355159563966396,0.7312383651733398
79.0,27.754269419434195,0.8522312641143799
80.0,27.163299669544973,0.8493263125419617
81.0,26.850561205132074,0.841454803943634
82.0,26.3493321176086,0.8341111540794373
83.0,26.38436478672339,0.84913569688797
84.0,26.477280324302246,0.8428282141685486
85.0,22.98150415807967,0.7574302554130554
86.0,23.782037013256748,0.7786217331886292
87.0,23.501303696018937,0.797266960144043
88.0,22.80178622659968,0.7880945801734924
89.0,21.637651838288722,0.7497863173484802
90.0,22.089411395465074,0.7732498049736023
