new_name,source_name,source_index,laplacian_var,mean,std
frame_00001.jpg,frame_00202.jpg,202,1586.1789626060001,161.20987305949518,55.352759208168806
frame_00002.jpg,frame_00203.jpg,203,1860.7722737909232,160.29597503721516,55.67399922824917
frame_00003.jpg,frame_00204.jpg,204,1791.0841552010513,159.18642341856014,60.843636222021765
frame_00004.jpg,frame_00205.jpg,205,853.1735833903153,161.8312053895187,65.90015333340187
frame_00005.jpg,frame_00206.jpg,206,443.4287702278961,151.24271509817714,70.55879787287998
frame_00006.jpg,frame_00207.jpg,207,663.1883384740626,150.2149264148577,69.00837417575893
frame_00007.jpg,frame_00208.jpg,208,1284.3960360588753,139.68219206839956,64.18186097357375
frame_00008.jpg,frame_00209.jpg,209,1273.5273536010031,140.85277246132623,63.00528956210717
frame_00009.jpg,frame_00210.jpg,210,1236.8703368284453,141.46326877252676,62.71039022657646
frame_00010.jpg,frame_00211.jpg,211,1354.975371515276,140.1713996717432,61.803890181982496
frame_00011.jpg,frame_00212.jpg,212,2245.212166839377,133.27766872236126,69.42441396128093
frame_00012.jpg,frame_00213.jpg,213,3543.5577009802837,131.29033005621807,65.42720602889734
frame_00013.jpg,frame_00214.jpg,214,1210.9100889433541,138.89012121509546,65.5631706516686
frame_00014.jpg,frame_00215.jpg,215,247.83323917387614,144.23542338039076,63.57674464551219
frame_00015.jpg,frame_00216.jpg,216,644.5565817378597,147.3008811677654,51.819208387496694
frame_00016.jpg,frame_00217.jpg,217,2349.5417910939927,144.7790250991041,51.121681803747116
frame_00017.jpg,frame_00218.jpg,218,6992.485400414704,144.17607133314795,55.279069206326014
frame_00018.jpg,frame_00219.jpg,219,783.3532828267572,141.59963439171614,53.5353493344178
frame_00019.jpg,frame_00220.jpg,220,602.3577964530197,141.57052613785694,53.95168132645907
frame_00020.jpg,frame_00221.jpg,221,659.4877431131982,144.93644795602884,50.193762494299406
frame_00021.jpg,frame_00222.jpg,222,367.1928720940762,140.78194914745927,52.33127211225972
frame_00022.jpg,frame_00223.jpg,223,768.4959646249006,138.432974541013,55.067408196903635
frame_00023.jpg,frame_00224.jpg,224,681.712491600683,137.78593648612542,56.74119342981085
frame_00024.jpg,frame_00225.jpg,225,202.4212321818277,135.18154727824944,62.30502140151222
frame_00025.jpg,frame_00226.jpg,226,267.9844452279249,137.7604175186621,65.58068161067222
frame_00026.jpg,frame_00227.jpg,227,280.819740245469,134.91783764920143,65.52248839156155
frame_00027.jpg,frame_00228.jpg,228,272.39516363399247,132.7898924713593,64.17037677696588
frame_00028.jpg,frame_00229.jpg,229,290.29275653595744,129.25648879728234,62.70415788235008
frame_00029.jpg,frame_00230.jpg,230,324.45403826456544,128.3124914800456,57.136850993954525
frame_00030.jpg,frame_00231.jpg,231,366.076856590301,125.68132780422371,59.131628148771036
frame_00031.jpg,frame_00232.jpg,232,330.00364089384476,124.23611860867099,57.66490514140271
frame_00032.jpg,frame_00233.jpg,233,183.18717169521256,123.94364152394039,54.80176774500743
frame_00033.jpg,frame_00234.jpg,234,352.31415994829206,129.9484781316626,55.405592722806844
frame_00034.jpg,frame_00235.jpg,235,467.88746033047613,129.82578260893274,63.74924241952257
frame_00035.jpg,frame_00236.jpg,236,570.8664734410528,131.25914429667435,66.35625535680556
frame_00036.jpg,frame_00237.jpg,237,907.8093814794291,127.15310153604554,67.30620106766271
frame_00037.jpg,frame_00238.jpg,238,254.6082844633201,126.76067788846902,56.00261484210108
frame_00038.jpg,frame_00239.jpg,239,437.1514435978722,129.26571352232637,54.734492474869846
frame_00039.jpg,frame_00240.jpg,240,914.2303816233641,136.1899213710447,51.11834635873951
frame_00040.jpg,frame_00241.jpg,241,181.53563406956738,142.54784124803018,49.275544889926124
frame_00041.jpg,frame_00242.jpg,242,97.50218750853938,157.52501185977655,52.28475825163522
frame_00042.jpg,frame_00243.jpg,243,3071.923794778018,146.64642870774784,58.55100620549561
frame_00043.jpg,frame_00244.jpg,244,194.9620756725949,134.37652064146397,48.09069185434132
frame_00044.jpg,frame_00245.jpg,245,472.4246413272278,139.78593784931812,56.16773767474001
frame_00045.jpg,frame_00246.jpg,246,725.2354735843293,135.33338240827075,67.47454343259764
frame_00046.jpg,frame_00247.jpg,247,954.8210648933448,129.6437200438403,69.71092613315002
frame_00047.jpg,frame_00248.jpg,248,1282.478125064461,134.48687790700845,68.2117920906401
frame_00048.jpg,frame_00249.jpg,249,1231.872647293651,134.37389104273336,68.47102542666508
frame_00049.jpg,frame_00250.jpg,250,1331.664236856849,130.16290152841165,69.58619467656817
frame_00050.jpg,frame_00251.jpg,251,1443.4110509661818,126.78251623562514,70.04826375855467
frame_00051.jpg,frame_00252.jpg,252,2275.545309766795,118.35902542627036,71.04123767991885
frame_00052.jpg,frame_00253.jpg,253,2652.73416911748,116.58929593823102,68.95922415983311
frame_00053.jpg,frame_00254.jpg,254,439.76279349094756,129.9314491283746,67.00923489019863
frame_00054.jpg,frame_00255.jpg,255,381.756212712274,148.98762221022614,69.02627756514492
frame_00055.jpg,frame_00256.jpg,256,231.87224777254573,136.5992417922167,65.06221366953041
frame_00056.jpg,frame_00257.jpg,257,225.8950953278492,141.36528929675615,66.9870237214927
frame_00057.jpg,frame_00258.jpg,258,450.6143894613458,141.4949261967469,66.75561045979569
frame_00058.jpg,frame_00259.jpg,259,262.6452240479224,136.39596113264955,65.23020866861701
frame_00059.jpg,frame_00260.jpg,260,152.61671636690195,124.06454172187597,63.24609903596616
frame_00060.jpg,frame_00261.jpg,261,108.69956156505744,121.00570632466888,63.16463361848659
frame_00061.jpg,frame_00262.jpg,262,95.03868271880575,130.48164188382327,64.2663343351
frame_00062.jpg,frame_00263.jpg,263,137.66146742958526,142.06187940652043,71.22199832541446
frame_00063.jpg,frame_00264.jpg,264,314.7610972983319,149.75892345945593,75.74542587875686
frame_00064.jpg,frame_00265.jpg,265,1311.1746273779952,159.76443212118238,71.06047165004642
frame_00065.jpg,frame_00266.jpg,266,2354.2340695214866,157.47601462433136,62.22006123554712
frame_00066.jpg,frame_00267.jpg,267,2277.759774073492,158.820493421232,63.147635029259355
frame_00067.jpg,frame_00268.jpg,268,1272.0085863627546,151.53109033605426,63.485226563458255
frame_00068.jpg,frame_00269.jpg,269,592.931530053063,138.1018468534786,65.54421805363413
frame_00069.jpg,frame_00270.jpg,270,412.0158772911988,129.54405838827,70.51310929218612
frame_00070.jpg,frame_00271.jpg,271,217.5640896882416,134.8732544317395,69.63296785346608
frame_00071.jpg,frame_00272.jpg,272,394.3975105062228,161.87856679371623,65.89131729099202
frame_00072.jpg,frame_00273.jpg,273,1102.0484536588785,161.73277197057683,59.76873563238629
frame_00073.jpg,frame_00274.jpg,274,1953.89824033715,156.95706760890548,56.714622032520225
frame_00074.jpg,frame_00275.jpg,275,1797.9047861224756,157.93022634451697,56.89014846014247
frame_00075.jpg,frame_00276.jpg,276,1889.4740277656135,150.19611162912435,57.164323302164604
frame_00076.jpg,frame_00277.jpg,277,1989.2650422581937,143.60835473545882,54.03216268251683
frame_00077.jpg,frame_00278.jpg,278,2351.157618624784,145.11042815156523,44.76284432571472
frame_00078.jpg,frame_00279.jpg,279,2559.0531206078285,143.52126989579756,45.790809805528525
frame_00079.jpg,frame_00280.jpg,280,2544.8433885354,147.92932391094536,41.577631947281716
frame_00080.jpg,frame_00281.jpg,281,2726.8585518836985,148.55471719204112,43.194076070700646
frame_00081.jpg,frame_00282.jpg,282,2608.7008532789473,145.6162435316506,45.89139384239587
frame_00082.jpg,frame_00283.jpg,283,1032.1399751412066,144.92260337090292,47.430201417922206
frame_00083.jpg,frame_00284.jpg,284,399.3276042765807,143.9290308245135,56.38677314922179
frame_00084.jpg,frame_00285.jpg,285,504.96912477864146,143.18726178207456,57.989363111316315
frame_00085.jpg,frame_00286.jpg,286,512.4782266790828,145.32730393199304,63.53768886493835
frame_00086.jpg,frame_00287.jpg,287,779.8291721594663,146.30327084457969,65.8250040754898
frame_00087.jpg,frame_00288.jpg,288,951.2534142914614,146.03273162007275,66.79156903735534
