index,psnr,ssim
0.0,22.62027815778639,0.7483146786689758
1.0,24.160028910617505,0.7957518100738525
2.0,23.269815395279387,0.755364179611206
3.0,23.27200446738933,0.7516589164733887
4.0,21.505087201246404,0.6555570960044861
5.0,18.423534803503713,0.5120526552200317
6.0,17.171955616151287,0.41133245825767517
7.0,23.90500877220772,0.8017492890357971
8.0,23.300929552122646,0.8058661818504333
9.0,23.951889821595685,0.815910279750824
10.0,23.05074737780131,0.7666864395141602
11.0,23.891774992154026,0.769404411315918
12.0,24.259859457037592,0.7853263020515442
13.0,24.12411710583587,0.8251538276672363
14.0,24.720458890675477,0.8370547890663147
15.0,24.34385243100117,0.7644711136817932
16.0,22.69303438947237,0.7206478118896484
17.0,24.067316236752255,0.7987740635871887
18.0,24.48425997204231,0.8003654479980469
19.0,23.645519901447845,0.7821556925773621
20.0,25.63121890020262,0.8327104449272156
21.0,23.886804143160983,0.7899152636528015
22.0,23.42774097168952,0.730756938457489
23.0,24.93511191364311,0.7895359992980957
24.0,25.081594911858108,0.7894973158836365
25.0,25.764266049093912,0.833075761795044
26.0,22.870437092997587,0.7844288945198059
27.0,18.968677426857962,0.7414053082466125
28.0,24.981573354834165,0.8474211692810059
29.0,27.65221863315857,0.8748619556427002
30.0,25.512316505291047,0.8062610626220703
31.0,23.57872923280822,0.7445220351219177
32.0,23.951262880605046,0.7706952691078186
33.0,25.33290923461923,0.8065943717956543
34.0,24.96106806934037,0.7909998893737793
35.0,23.771339833798855,0.790442168712616
36.0,23.834600246460017,0.8196117281913757
37.0,23.71613663503053,0.8382064700126648
38.0,23.902181769453993,0.7778708338737488
39.0,23.06671365582675,0.8067646026611328
40.0,23.872521008523062,0.8345404267311096
41.0,23.565711349921227,0.7702512741088867
42.0,22.864713767612518,0.7519693970680237
43.0,21.851410884209514,0.7205219268798828
44.0,21.68094753393661,0.7251622080802917
45.0,21.330496141096518,0.7116565704345703
46.0,20.90958658166543,0.7012315392494202
47.0,20.152393146699616,0.7368744015693665
48.0,20.78226789530762,0.7811355590820312
49.0,22.213471915850995,0.7895291447639465
50.0,21.663415648702262,0.7857562899589539
51.0,22.595219444211125,0.7602468132972717
52.0,20.662307059751903,0.62899249792099
53.0,19.169200050037638,0.5547463893890381
54.0,16.39755998564062,0.439744234085083
55.0,17.199546336737647,0.5396955013275146
56.0,17.93643494530462,0.5392876267433167
57.0,19.298511144037718,0.6026597023010254
58.0,21.051963677149462,0.6760423183441162
59.0,23.431159804454623,0.7935671210289001
60.0,25.062870117083737,0.8158336281776428
61.0,27.442694028591035,0.8686098456382751
62.0,26.33159639222093,0.8523073792457581
63.0,21.72883235313542,0.810443103313446
64.0,25.087622287016437,0.8506221175193787
65.0,25.47096513497263,0.8267994523048401
66.0,21.469037028808103,0.7808570861816406
67.0,22.55507934644704,0.723717451095581
68.0,24.358215268288916,0.7605348229408264
69.0,24.64910191118244,0.8527045249938965
70.0,23.181637388246166,0.7668919563293457
71.0,23.212176521511246,0.7668662667274475
72.0,23.122430087028786,0.7327487468719482
73.0,23.450215515107068,0.7632391452789307
74.0,24.81929273219759,0.8491103053092957
75.0,23.476612257459223,0.7957659363746643
76.0,24.12507038387232,0.8547348976135254
77.0,25.103239857285654,0.7929347157478333
78.0,24.76126845588467,0.8172774314880371
79.0,25.58669205826446,0.8480276465415955
80.0,21.255369892266135,0.7041160464286804
81.0,24.6840022938538,0.8118636012077332
82.0,26.772294530948,0.8322232365608215
