new_name,source_name,source_index,laplacian_var,mean,std
frame_00033.jpg,frame_00513.jpg,513,111.88423220402098,141.72233127763874,54.80660440474131
frame_00034.jpg,frame_00514.jpg,514,209.6463575574256,136.75595306254874,55.3733278781551
frame_00035.jpg,frame_00515.jpg,515,204.33069260530573,133.33158026751295,54.744121981311444
frame_00036.jpg,frame_00516.jpg,516,177.9085798461295,127.07798961792435,54.34448638921246
frame_00037.jpg,frame_00517.jpg,517,107.57784170035293,120.92976013261139,56.7473615731131
frame_00038.jpg,frame_00518.jpg,518,143.2266711960751,129.29218536149145,58.932869788491665
frame_00039.jpg,frame_00519.jpg,519,160.70050383595736,133.601631469031,59.150741652815654
frame_00040.jpg,frame_00520.jpg,520,175.93116550619683,134.51010125795423,60.192924152853166
frame_00041.jpg,frame_00521.jpg,521,70.9836058444298,137.85006516061136,55.58911358360296
frame_00042.jpg,frame_00522.jpg,522,143.14426538600773,141.18102790182832,55.3268575883154
frame_00043.jpg,frame_00523.jpg,523,69.41036598551604,138.85287879035732,55.79305043602982
frame_00044.jpg,frame_00524.jpg,524,63.91827481012378,141.30933296254491,57.421384487142625
frame_00045.jpg,frame_00525.jpg,525,64.50051025432174,134.64896015660358,59.24223694790272
frame_00046.jpg,frame_00526.jpg,526,112.8272214445496,141.91569879984513,57.71896824667265
frame_00047.jpg,frame_00527.jpg,527,86.54783532977149,141.84204549791977,54.68875162108955
frame_00048.jpg,frame_00528.jpg,528,117.65231507499722,134.46666584875103,54.79150902726035
frame_00049.jpg,frame_00529.jpg,529,98.05276508602017,131.61875862219387,54.76638798804561
frame_00050.jpg,frame_00530.jpg,530,83.333884009482,126.02691896637276,51.90098651284523
frame_00051.jpg,frame_00531.jpg,531,135.82887224594896,120.9982905563462,49.39562423268539
frame_00052.jpg,frame_00532.jpg,532,137.82765678155044,111.46550577175792,42.33464423467752
frame_00053.jpg,frame_00533.jpg,533,186.0158073728291,118.87218023588687,54.27366081708836
frame_00054.jpg,frame_00534.jpg,534,262.42562323724115,127.98515346823488,56.62667870322715
frame_00055.jpg,frame_00535.jpg,535,163.34518067625984,139.5288506104377,57.29514507405063
frame_00056.jpg,frame_00536.jpg,536,210.57562169198465,138.1913554497718,55.96275105192151
frame_00057.jpg,frame_00537.jpg,537,225.65477273671326,131.58775962005092,51.69542231925018
frame_00058.jpg,frame_00538.jpg,538,217.17204572333324,136.66125342842966,56.00795210897732
frame_00059.jpg,frame_00539.jpg,539,242.12732490015554,142.62036173681656,59.4517671283748
frame_00060.jpg,frame_00540.jpg,540,256.6973036979556,145.63823864596796,57.70815822155964
frame_00061.jpg,frame_00541.jpg,541,76.57772913604555,148.69617569918154,54.28822067801374
frame_00062.jpg,frame_00542.jpg,542,70.44611978620219,144.6551245140218,52.24972838289846
frame_00063.jpg,frame_00543.jpg,543,208.73293119295377,144.67040726745296,50.24724913501009
frame_00064.jpg,frame_00544.jpg,544,395.15182804430594,149.80602040426842,52.19967129992663
frame_00065.jpg,frame_00545.jpg,545,388.085233285145,148.87194712993409,51.455073742463924
frame_00066.jpg,frame_00546.jpg,546,400.6013487522663,146.51727574116788,50.66399395011925
frame_00067.jpg,frame_00547.jpg,547,244.6895559918986,144.00155403968526,50.15545898195
frame_00068.jpg,frame_00548.jpg,548,211.0302466607225,146.1655802020797,50.28611977118197
frame_00069.jpg,frame_00549.jpg,549,156.19679608073008,145.81026265997068,49.02863549995737
frame_00070.jpg,frame_00550.jpg,550,153.36662649135027,144.01470475972366,48.74150437590083
frame_00071.jpg,frame_00551.jpg,551,170.67458573469463,139.32382233782096,48.43103737702367
frame_00072.jpg,frame_00552.jpg,552,109.0577966410868,131.70108046653908,49.34634515542456
frame_00073.jpg,frame_00553.jpg,553,133.35713723161012,128.31310219037803,49.61709134383475
frame_00074.jpg,frame_00554.jpg,554,112.12065533724521,125.65712022814394,50.943602716265616
frame_00075.jpg,frame_00555.jpg,555,96.19163859549403,124.83325835773448,52.91384507122476
frame_00076.jpg,frame_00556.jpg,556,162.12836907579802,122.09538259366497,53.45413054829741
frame_00077.jpg,frame_00557.jpg,557,122.1815291570177,122.70401814682131,53.53054537491157
frame_00078.jpg,frame_00558.jpg,558,168.97516121752832,123.41613229512576,55.408484901104636
frame_00079.jpg,frame_00559.jpg,559,82.09105036483577,123.08547081949693,60.33125434652624
frame_00080.jpg,frame_00560.jpg,560,84.8440186843241,135.66651126269815,61.983392571292555
