index,psnr,ssim
0.0,27.12324218387962,0.8528700470924377
1.0,27.131519044249032,0.8434982895851135
2.0,26.816700980385065,0.8192097544670105
3.0,26.694162988154634,0.8111014366149902
4.0,27.48758335093106,0.8085137009620667
5.0,25.967529713831613,0.7949915528297424
6.0,26.29671874828853,0.8211423754692078
7.0,27.004444955867136,0.8210732340812683
8.0,27.24138582014816,0.8130314946174622
9.0,26.321197065881123,0.7886595726013184
10.0,23.89029473038432,0.729027271270752
11.0,23.01906765810593,0.6537241339683533
12.0,25.473694842320945,0.7912179827690125
13.0,26.229481444483188,0.8361308574676514
14.0,26.654068307687176,0.8086298108100891
15.0,25.588067011683613,0.7350031733512878
16.0,24.398328965512448,0.6505518555641174
17.0,27.069362543834107,0.7837176322937012
18.0,25.90284035611759,0.7581842541694641
19.0,25.367712717092875,0.7516525387763977
20.0,24.26959145869066,0.7737894058227539
21.0,25.54095983251603,0.771630048751831
22.0,25.61989540444872,0.7870004177093506
23.0,26.293046726924217,0.8564100861549377
24.0,26.117217584922212,0.8485115170478821
25.0,27.427668370177592,0.8746817111968994
26.0,28.288440873563175,0.8909044861793518
27.0,27.788530331864653,0.8980555534362793
28.0,30.08942342673984,0.9153580069541931
29.0,29.915381567894773,0.9066093564033508
30.0,29.495123215183348,0.9061422944068909
31.0,31.880921700116485,0.9290971755981445
32.0,30.301147242009815,0.9072927832603455
33.0,28.22144865128496,0.8578032851219177
34.0,27.2294704689839,0.8394055962562561
35.0,26.02739513227108,0.8049569725990295
36.0,29.016404582701774,0.8775897026062012
37.0,29.50563941661068,0.87029629945755
38.0,30.29479040760456,0.862808883190155
39.0,29.412407959592876,0.9000614285469055
40.0,27.68368573642343,0.8934862017631531
41.0,23.897359246769852,0.7473576664924622
42.0,27.260625943526364,0.8604040741920471
43.0,28.380526752636115,0.8324739336967468
44.0,26.324341186932028,0.7981290817260742
45.0,24.418628264226506,0.7666894793510437
46.0,24.720635192367446,0.7665409445762634
47.0,25.193807674684535,0.7808409333229065
48.0,24.432955558064712,0.7513920664787292
49.0,23.926109338080053,0.7368871569633484
50.0,24.63436898374225,0.7324883937835693
51.0,25.018698566937925,0.7427875399589539
52.0,26.956262073373537,0.8853597044944763
53.0,27.419500377438,0.8410438895225525
54.0,27.642142951412954,0.8829717040061951
55.0,28.437287346472925,0.8811759948730469
56.0,26.105733130257516,0.8153826594352722
57.0,28.06023903170072,0.8497812747955322
58.0,29.738069602698978,0.911076545715332
59.0,30.494514085441327,0.9358970522880554
60.0,29.89368331429864,0.9351348876953125
61.0,27.970466837173618,0.9050030708312988
62.0,26.61043622131625,0.8597701191902161
63.0,24.628758614712687,0.8351592421531677
64.0,25.7941581934273,0.8437802195549011
65.0,26.318546863032207,0.8476235866546631
66.0,26.04489711715733,0.8269922137260437
67.0,25.7112565733827,0.8154008984565735
68.0,25.244698308166548,0.8236522078514099
69.0,25.968680586964492,0.851809024810791
70.0,26.397315245805014,0.8237168192863464
71.0,26.90188964074567,0.841225802898407
72.0,26.31664513904791,0.8544886112213135
73.0,26.271442928288963,0.8558488488197327
74.0,25.443525794346943,0.82000333070755
75.0,24.803403559848633,0.792674720287323
76.0,25.93042608980742,0.8376098275184631
77.0,25.637803429034584,0.8474774360656738
78.0,25.721533475768705,0.8550888895988464
79.0,25.7246928545881,0.8455775380134583
80.0,26.606235603294284,0.832984447479248
81.0,26.363341579837098,0.8413103222846985
82.0,27.220731448959064,0.8638445734977722
83.0,27.22605720687019,0.8600985407829285
84.0,27.157565198927255,0.8653590083122253
85.0,27.17022925468381,0.851113498210907
86.0,26.78148027289741,0.833493709564209
87.0,25.476006292342618,0.803361177444458
88.0,26.927003434847098,0.8381481766700745
89.0,28.008640440365124,0.8522621989250183
90.0,28.307379035214602,0.8620455265045166
91.0,29.156090400706645,0.8807211518287659
92.0,28.950709967432545,0.8900318145751953
93.0,28.849037324409473,0.8885331153869629
94.0,28.755663759697146,0.8946948051452637
95.0,28.29133581521178,0.8895025849342346
96.0,27.105757984312717,0.8641130328178406
97.0,25.52608683072333,0.8323109149932861
98.0,24.52948024869842,0.7902879118919373
99.0,26.80837193338652,0.8205170035362244
100.0,25.459520982438384,0.8286123871803284
101.0,23.298975266136534,0.7431250214576721
102.0,22.36506604605067,0.7123336791992188
103.0,22.463277919063977,0.7066994309425354
104.0,22.256107054465588,0.6909070611000061
105.0,24.924415737568843,0.7453019618988037
106.0,25.766255674734758,0.8145715594291687
107.0,26.07577222782183,0.8144471645355225
108.0,26.33143476334682,0.778596818447113
109.0,26.450815050930903,0.8046342730522156
110.0,26.48232503488896,0.8218398690223694
111.0,23.943053688602554,0.7258521914482117
112.0,22.824551034271103,0.6890555024147034
113.0,22.90061336009074,0.6353211998939514
114.0,24.136358850881766,0.6916936039924622
115.0,22.08285233224504,0.666268527507782
116.0,22.36352991845109,0.6210808157920837
117.0,21.847345608024888,0.6062189936637878
118.0,22.151524213149074,0.5626456141471863
119.0,21.38226148779593,0.5371113419532776
