index,psnr,ssim
0.0,17.195953228894332,0.5796542763710022
1.0,20.13548735010149,0.752264678478241
2.0,28.000579302541375,0.7949528694152832
3.0,27.163702234514105,0.7902755737304688
4.0,27.84703541614629,0.7998167872428894
5.0,26.948805577983745,0.8140121102333069
6.0,28.183470655442072,0.8210480213165283
7.0,27.339048617581504,0.7786355018615723
8.0,22.101614263192047,0.6176977157592773
9.0,23.171574754644464,0.6607933640480042
10.0,23.016166781992492,0.6679861545562744
11.0,24.664066407400377,0.7136678695678711
12.0,26.12763998389139,0.754993200302124
13.0,25.616745352484784,0.7460050582885742
14.0,20.15560152883924,0.547183096408844
15.0,20.386585112376345,0.5857964158058167
16.0,21.716226566513388,0.5933422446250916
17.0,21.619640407178643,0.5569217801094055
18.0,21.62543665967055,0.5510067939758301
19.0,21.7405704503362,0.5612762570381165
20.0,29.002342342513394,0.7916541695594788
21.0,29.119052216565322,0.8081137537956238
22.0,27.51917895838893,0.7705792784690857
23.0,28.842197781941383,0.8115528225898743
24.0,29.940170783245158,0.8379354476928711
25.0,30.560871422975563,0.8481969833374023
26.0,29.98477855186584,0.8427349925041199
27.0,30.025659072683048,0.8370522856712341
28.0,27.695367382699594,0.7393174171447754
29.0,26.203005228832524,0.6903946995735168
30.0,27.051220875633923,0.7308623194694519
31.0,30.559479173479613,0.8538820147514343
32.0,27.873645286642514,0.8054008483886719
33.0,27.353252660728252,0.8238816261291504
34.0,26.038463637572328,0.8370030522346497
35.0,24.88324669898866,0.7795207500457764
36.0,25.45476661999662,0.7130092978477478
37.0,26.19684599576258,0.705982506275177
38.0,26.02082975440268,0.6756848692893982
39.0,24.555761848328626,0.6598731875419617
40.0,24.19898977901515,0.6879538893699646
41.0,26.922305146226936,0.8325939178466797
42.0,27.100391962193857,0.840487003326416
43.0,27.077143116482567,0.7806756496429443
44.0,27.62350183087776,0.791721522808075
45.0,26.869709761676535,0.7215113043785095
46.0,25.378715159070467,0.6554787755012512
47.0,24.395173977348712,0.6740190386772156
48.0,25.38048791241294,0.7800509929656982
49.0,25.760002313074178,0.839101254940033
50.0,26.85207446916868,0.8570188879966736
51.0,26.671492105461866,0.8529617190361023
52.0,26.491749480604465,0.8684565424919128
53.0,25.531608366044537,0.8478346467018127
54.0,26.154132304131945,0.8263652920722961
55.0,26.21177481227302,0.8150606751441956
56.0,25.711094235730528,0.7890565991401672
57.0,25.822003890471454,0.7907383441925049
58.0,25.559494601934716,0.7874908447265625
59.0,25.247231854115366,0.7601208090782166
60.0,24.545260352405283,0.7500605583190918
61.0,23.82029253238676,0.7556244730949402
62.0,23.21544203616892,0.7588221430778503
63.0,22.983226594290883,0.7729130387306213
64.0,23.484515253485313,0.7882809638977051
65.0,23.826199424166298,0.7946608662605286
66.0,24.443503426347974,0.8008497357368469
67.0,24.259023064077105,0.7816527485847473
68.0,23.79038083591834,0.746555507183075
69.0,23.842633732664957,0.7288496494293213
70.0,26.305721714048733,0.7448158860206604
71.0,23.884807600620658,0.6574536561965942
72.0,23.824875515622782,0.6698987483978271
73.0,25.298364634286887,0.71125727891922
74.0,24.929591894123956,0.7089710235595703
75.0,25.568524742930713,0.789822518825531
76.0,23.330331142320688,0.7280619740486145
77.0,22.682310197955168,0.7401890158653259
78.0,22.12782662527991,0.7282528281211853
79.0,21.59252719554604,0.7160772681236267
