index,psnr,ssim
0.0,17.159041502257647,0.5474603772163391
1.0,24.291606148991004,0.7842187285423279
2.0,30.07034273704911,0.8224940299987793
3.0,29.244989330746193,0.8344693779945374
4.0,30.444410971204846,0.8498363494873047
5.0,28.694621615266502,0.8499124050140381
6.0,31.13241045244731,0.861519992351532
7.0,29.036916553413125,0.847104012966156
8.0,23.125416547901636,0.7157421708106995
9.0,24.595341556458287,0.7690498232841492
10.0,24.45701601251873,0.7614068388938904
11.0,26.60082122393607,0.8073515892028809
12.0,28.035177796071864,0.8337478637695312
13.0,27.57280342215784,0.8308963179588318
14.0,21.955482437541647,0.6529285907745361
15.0,22.496017860118997,0.7033591866493225
16.0,22.956357614493278,0.6794412732124329
17.0,22.621286892724793,0.6552438139915466
18.0,22.636496942250766,0.646305501461029
19.0,22.788553422979696,0.6571416258811951
20.0,33.195565928369625,0.8882162570953369
21.0,33.546476076672135,0.9012892246246338
22.0,30.00146826165373,0.8406707644462585
23.0,32.14211038009616,0.8656256794929504
24.0,33.24112234928081,0.8878769278526306
25.0,33.90392159921389,0.8989995121955872
26.0,33.38015815867293,0.8950731754302979
27.0,34.890175134204284,0.9141767621040344
28.0,30.43597959733546,0.8204745650291443
29.0,28.33142814458838,0.7905791401863098
30.0,29.5917095079323,0.8230056166648865
31.0,34.824897204018995,0.9173984527587891
32.0,30.8725581279864,0.8759073615074158
33.0,29.604822079576067,0.8668317794799805
34.0,28.648585970139795,0.8705211281776428
35.0,26.31316693568816,0.8150856494903564
36.0,26.36621897841605,0.7740504145622253
37.0,27.15709200296836,0.7753369212150574
38.0,27.104278812109154,0.7593614459037781
39.0,26.008268713020275,0.7380825877189636
40.0,25.442649382153135,0.7453906536102295
41.0,27.510105323530745,0.8439856171607971
42.0,28.228120591067913,0.8573021292686462
43.0,28.319450634713203,0.7997727394104004
44.0,29.465301096803547,0.8144693970680237
45.0,29.27517139842587,0.7485401034355164
46.0,28.149308638243102,0.6961565017700195
47.0,27.389026797652587,0.7362317442893982
48.0,28.93105317089042,0.827340304851532
49.0,29.501115446765866,0.8783254027366638
50.0,30.621568311836825,0.8857784867286682
51.0,30.622575341880545,0.8839245438575745
52.0,30.629868104491187,0.8970248103141785
53.0,30.286410713453034,0.8882623314857483
54.0,31.12726627607372,0.8701252341270447
55.0,31.026866338613274,0.8606945872306824
56.0,30.048772934794677,0.8401291966438293
57.0,30.504828934271163,0.844728946685791
58.0,29.9513048418838,0.8425050377845764
59.0,29.867149805623452,0.8177482485771179
60.0,30.032180418252135,0.8132495880126953
61.0,29.685201805426573,0.8195598721504211
62.0,29.22047990334722,0.817889392375946
63.0,28.93839133008253,0.8250741958618164
64.0,28.60201805145822,0.8324275016784668
65.0,29.06573499330655,0.8373047709465027
66.0,29.832059547926825,0.8553972840309143
67.0,29.269698115844523,0.841949462890625
68.0,28.864790934279377,0.8287122249603271
69.0,27.610438285266923,0.7737084031105042
70.0,27.90380917229552,0.7792844772338867
71.0,26.91663591836269,0.7513416409492493
72.0,26.210683614155315,0.71840500831604
73.0,28.02490463508971,0.7847096920013428
74.0,27.713546070256964,0.7830119729042053
75.0,28.9183983068266,0.8549516201019287
76.0,27.17269678783392,0.8350409865379333
77.0,26.41008543554619,0.8503335118293762
78.0,26.182499374719495,0.8499911427497864
79.0,25.52916781100381,0.8426976203918457
